Unnamed: 0,Unnamed: 1,Unnamed: 2,New York State Department of Corrections and Community Supervision,Unnamed: 3,Unnamed: 4
2022-10-07,1800,Marcy,3 114.10 SMUGGLING 113.34 DRUG USE 103.20 SOLICITING 5,5.0,93
2022-10-07,745,Marcy,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 104.13 CREATE DISTURB 4,4.0,30
2022-10-07,15,Mid-State,3 113.10 WEAPON 106.10 DIRECT ORDER 113.23 CONTRABAND 4,4.0,60
2022-10-07,115,Mid-State,3 113.10 WEAPON 113.31 ALCOLHOL USE 113.11 ALTERED ITEM 3,3.0,267
2022-10-07,700,Mohawk,3 113.10 WEAPON 102.10 THREATS 104.11 VIOLENT CONDUCT 4,4.0,90
2022-10-07,930,Mohawk,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 3,3.0,10
2022-10-07,1000,Upstate,3 102.10 THREATS 106.10 DIRECT ORDER 107.10 INTERFERENCE 6,4.0,30
2022-10-07,2008,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,45
2022-10-07,2210,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,90
2022-10-07,1325,Upstate,3 102.10 THREATS 1,1.0,90
2022-10-07,2210,Upstate,3 100.13 FIGHTING 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,3.0,15
2022-10-07,2008,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,45
2022-10-07,2205,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,90
2022-10-07,2205,Upstate,3 100.13 FIGHTING 4,1.0,15
2022-10-07,1000,Washington,3 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 5,5.0,90
2022-10-07,1100,Wende,3 105.13 GANGS 114.10 SMUGGLING 113.34 DRUG USE 5,5.0,90
2022-10-07,1915,Woodbourne,3 104.11 VIOLENT CONDUCT 107.10 INTERFERENCE 107.10 INTERFERENCE 11,11.0,120
2022-10-08,1250,Attica,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 3,3.0,75
2022-10-08,1708,Attica,3 106.10 DIRECT ORDER 118.33 FLOODING 107.10 INTERFERENCE 6,6.0,45
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - October 2022 (Dismissals Excluded, Only Guilty Rule Violations Included) As of October 31, 2022",,
Date,Time,Facility,TIER Guilty1 G1Label Guilty2 G2Label Guilty3 G3Label Total Infractions Total Guilty Infractions,,Original SHU Days
2022-10-08,1550,Cape Vincent,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,120
2022-10-08,1605,Clinton,3 113.10 WEAPON 114.10 SMUGGLING 2,2.0,365
2022-10-08,830,Collins,3 104.11 VIOLENT CONDUCT 114.10 SMUGGLING 115.10 SEARCH/FRISK 4,4.0,60
2022-10-08,410,Eastern,3 102.10 THREATS 102.10 THREATS 106.10 DIRECT ORDER 6,6.0,120
2022-10-08,1550,Elmira,3 113.10 WEAPON 100.13 FIGHTING 104.11 VIOLENT CONDUCT 5,5.0,135
2022-10-08,810,Fishkill,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,3.0,90
2022-10-08,1505,Franklin,3 102.10 THREATS 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 8,8.0,45
2022-10-08,1900,Great Meadow,3 102.10 THREATS 106.10 DIRECT ORDER 104.13 CREATE DISTURB 3,3.0,40
2022-10-08,900,Great Meadow,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 9,7.0,168
2022-10-08,805,Green Haven,3 102.10 THREATS 106.10 DIRECT ORDER 107.10 INTERFERENCE 6,5.0,96
2022-10-08,1200,Green Haven,3 113.10 WEAPON 1,1.0,125
2022-10-08,905,Green Haven,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 107.10 INTERFERENCE 4,4.0,6
2022-10-08,1255,Greene,3 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 5,5.0,90
2022-10-08,1316,Groveland,3 118.22 UNHYGIENIC ACT 102.10 THREATS 104.11 VIOLENT CONDUCT 5,5.0,90
2022-10-08,2345,Groveland,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,60
2022-10-08,1350,Marcy,3 102.10 THREATS 104.11 VIOLENT CONDUCT 2,2.0,60
2022-10-08,1325,Marcy,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 4,3.0,60
2022-10-08,2140,Mid-State,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 109.10 OUT OF PLACE 4,3.0,45
2022-10-08,945,Mid-State,3 104.11 VIOLENT CONDUCT 6,1.0,30
2022-10-08,910,Wende,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,274
2022-10-08,1830,Woodbourne,3 113.10 WEAPON 113.32 ALCOLHOL/DRUG DIST 2,2.0,89
2022-10-09,1605,Albion,3 114.10 SMUGGLING 113.23 CONTRABAND 104.13 CREATE DISTURB 5,5.0,4
2022-10-09,1605,Albion,3 114.10 SMUGGLING 113.23 CONTRABAND 104.13 CREATE DISTURB 4,4.0,4
2022-10-09,1415,Attica,3 101.10 SEX OFFENSE 106.10 DIRECT ORDER 180.10 FACIL VISITING 3,3.0,90
2022-10-09,2135,Cape Vincent,3 100.13 FIGHTING 2,1.0,10
2022-10-09,1615,Cayuga,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 5,3.0,15
2022-10-09,2020,Cayuga,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 107.10 INTERFERENCE 4,4.0,200
2022-10-09,645,Clinton,3 105.13 GANGS 1,1.0,30
2022-10-09,825,Elmira,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,90
2022-10-09,1115,Fishkill,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 6,4.0,35
2022-10-09,2000,Fishkill,3 102.10 THREATS 2,1.0,30
2022-10-09,735,Five Points,3 113.10 WEAPON 100.13 FIGHTING 104.11 VIOLENT CONDUCT 5,5.0,120
2022-10-09,735,Five Points,3 113.10 WEAPON 100.13 FIGHTING 104.11 VIOLENT CONDUCT 6,6.0,120
2022-10-09,1615,Franklin,3 113.10 WEAPON 1,1.0,123
2022-10-09,1015,Franklin,3 113.10 WEAPON 1,1.0,171
2022-10-09,1850,Franklin,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,3.0,39
2022-10-09,935,Great Meadow,3 113.10 WEAPON 113.23 CONTRABAND 3,2.0,14
2022-10-09,1407,Greene,3 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 5,2.0,30
2022-10-09,1225,Greene,3 113.10 WEAPON 113.10 WEAPON 113.11 ALTERED ITEM 4,4.0,150
2022-10-09,1025,Groveland,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 3,3.0,60
2022-10-09,2110,Groveland,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 6,6.0,60
2022-10-09,1230,Lakeview,3 114.10 SMUGGLING 106.10 DIRECT ORDER 113.33 DRUG POSSES 4,3.0,30
2022-10-09,1930,Marcy,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 8,8.0,84
2022-10-09,1800,Mid-State,3 113.10 WEAPON 113.23 CONTRABAND 113.11 ALTERED ITEM 3,3.0,90
2022-10-09,400,Mohawk,3 107.10 INTERFERENCE 6,1.0,15
2022-10-09,1315,Mohawk,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 101.22 STALKING 5,5.0,365
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - October 2022 (Dismissals Excluded, Only Guilty Rule Violations Included) As of October 31, 2022",,
Date,Time,Facility,TIER Guilty1 G1Label Guilty2 G2Label Guilty3 G3Label Total Infractions Total Guilty Infractions,,Original SHU Days
2022-10-09,845,Sullivan,3 106.10 DIRECT ORDER 101.20 LEWD CONDUCT 2,2.0,60
2022-10-09,712,Upstate,3 118.22 UNHYGIENIC ACT 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,4.0,75
2022-10-10,1430,Attica,3 114.10 SMUGGLING 113.33 DRUG POSSES 113.23 CONTRABAND 3,3.0,15
2022-10-10,1940,Auburn,3 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 3,2.0,14
2022-10-10,1146,Bare Hill,3 100.11 ASSAULT ON STAFF 102.10 THREATS 104.11 VIOLENT CONDUCT 15,8.0,60
2022-10-10,1625,Clinton,3 104.11 VIOLENT CONDUCT 107.10 INTERFERENCE 4,2.0,44
2022-10-10,1150,Collins,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,45
2022-10-10,1150,Collins,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,90
2022-10-10,1420,Coxsackie,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,43
2022-10-10,820,Elmira,3 113.10 WEAPON 1,1.0,120
2022-10-10,1017,Five Points,3 118.10 ARSON 107.10 INTERFERENCE 104.13 CREATE DISTURB 4,4.0,90
2022-10-10,1253,Five Points,3 102.10 THREATS 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 5,4.0,45
2022-10-10,510,Great Meadow,3 118.10 ARSON 106.10 DIRECT ORDER 104.13 CREATE DISTURB 6,5.0,30
2022-10-10,755,Green Haven,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 2,2.0,47
2022-10-10,1510,Groveland,3 113.10 WEAPON 114.10 SMUGGLING 113.23 CONTRABAND 4,4.0,550
2022-10-10,1920,Mid-State,3 113.10 WEAPON 113.23 CONTRABAND 113.11 ALTERED ITEM 3,3.0,187
2022-10-10,910,Sing Sing,3 113.10 WEAPON 113.23 CONTRABAND 2,2.0,200
2022-10-10,1950,Wende,3 118.22 UNHYGIENIC ACT 102.10 THREATS 104.11 VIOLENT CONDUCT 5,5.0,120
2022-10-10,1425,Wyoming,3 113.33 DRUG POSSES 113.23 CONTRABAND 3,2.0,60
2022-10-11,1255,Altona,3 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 4,3.0,90
2022-10-11,825,Auburn,3 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 5,5.0,90
2022-10-11,1811,Bedford Hills,3 113.10 WEAPON 113.10 WEAPON 102.10 THREATS 12,12.0,75
2022-10-11,1050,Cayuga,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,90
2022-10-11,930,Clinton,3 102.10 THREATS 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,3.0,60
2022-10-11,1225,Collins,3 113.10 WEAPON 100.13 FIGHTING 104.11 VIOLENT CONDUCT 4,4.0,90
2022-10-11,1910,Collins,3 100.11 ASSAULT ON STAFF 113.10 WEAPON 104.11 VIOLENT CONDUCT 4,4.0,75
2022-10-11,900,Coxsackie,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 2,2.0,90
2022-10-11,930,Coxsackie,3 113.10 WEAPON 1,1.0,180
2022-10-11,927,Eastern,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 100.15 DISORDERLY COND 3,3.0,59
2022-10-11,1030,Elmira,3 113.10 WEAPON 118.20 TATTOOING 2,2.0,150
2022-10-11,1930,Gouverneur,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,2.0,60
2022-10-11,1910,Great Meadow,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 107.10 INTERFERENCE 5,5.0,60
2022-10-11,715,Green Haven,3 113.10 WEAPON 113.23 CONTRABAND 2,2.0,180
2022-10-11,2250,Green Haven,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 107.11 HARASSMENT 6,4.0,16
2022-10-11,1955,Green Haven,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 100.13 FIGHTING 5,4.0,270
2022-10-11,1635,Greene,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 100.13 FIGHTING 8,8.0,90
2022-10-11,1710,Groveland,3 105.13 GANGS 116.10 LOSS/DAMAGE PROP 113.11 ALTERED ITEM 3,3.0,90
2022-10-11,1245,Mohawk,3 113.10 WEAPON 1,1.0,180
2022-10-11,1235,Mohawk,3 113.10 WEAPON 113.23 CONTRABAND 113.11 ALTERED ITEM 3,3.0,30
2022-10-11,1230,Mohawk,3 113.10 WEAPON 113.11 ALTERED ITEM 2,2.0,90
2022-10-11,1815,Orleans,3 114.10 SMUGGLING 113.23 CONTRABAND 2,2.0,14
2022-10-11,715,Orleans,3 114.10 SMUGGLING 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,4.0,104
2022-10-11,1430,Orleans,3 118.22 UNHYGIENIC ACT 114.10 SMUGGLING 106.10 DIRECT ORDER 7,7.0,120
2022-10-11,930,Orleans,3 113.23 CONTRABAND 109.10 OUT OF PLACE 3,2.0,26
2022-10-11,2140,Sing Sing,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 100.13 FIGHTING 6,6.0,180
2022-10-11,1504,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,60
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - October 2022 (Dismissals Excluded, Only Guilty Rule Violations Included) As of October 31, 2022",,
Date,Time,Facility,TIER Guilty1 G1Label Guilty2 G2Label Guilty3 G3Label Total Infractions Total Guilty Infractions,,Original SHU Days
2022-10-11,1504,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,45
2022-10-12,1740,Albion,3 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,4.0,44
2022-10-12,1950,Attica,3 113.10 WEAPON 100.13 FIGHTING 106.10 DIRECT ORDER 5,5.0,372
2022-10-12,1950,Attica,3 113.10 WEAPON 100.13 FIGHTING 105.13 GANGS 6,6.0,133
2022-10-12,1937,Auburn,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 2,2.0,90
2022-10-12,2000,Auburn,3 102.10 THREATS 106.10 DIRECT ORDER 107.10 INTERFERENCE 5,5.0,45
2022-10-12,1320,Bare Hill,3 102.10 THREATS 106.10 DIRECT ORDER 104.13 CREATE DISTURB 4,4.0,45
2022-10-12,1020,Bare Hill,3 102.10 THREATS 1,1.0,55
2022-10-12,1610,Cayuga,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 4,4.0,90
2022-10-12,1700,Clinton,3 114.10 SMUGGLING 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,3.0,90
2022-10-12,1105,Clinton,3 102.10 THREATS 2,1.0,70
2022-10-12,1540,Collins,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 104.13 CREATE DISTURB 4,4.0,21
2022-10-12,1430,Eastern,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 106.10 DIRECT ORDER 5,3.0,365
2022-10-12,1805,Elmira,3 113.10 WEAPON 114.10 SMUGGLING 2,2.0,180
2022-10-12,850,Elmira,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 106.10 DIRECT ORDER 4,4.0,180
2022-10-12,745,Fishkill,3 113.10 WEAPON 102.10 THREATS 106.10 DIRECT ORDER 5,4.0,133
2022-10-12,940,Five Points,3 100.13 FIGHTING 5,1.0,15
2022-10-12,2030,Five Points,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 5,5.0,90
2022-10-12,2030,Five Points,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 5,5.0,90
2022-10-12,2030,Five Points,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 100.13 FIGHTING 6,6.0,180
2022-10-12,835,Great Meadow,3 102.10 THREATS 106.10 DIRECT ORDER 112.22 OBSTRUCT VISIB 4,3.0,30
2022-10-12,1050,Great Meadow,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 7,6.0,120
2022-10-12,905,Greene,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 3,3.0,15
2022-10-12,820,Groveland,3 113.10 WEAPON 113.11 ALTERED ITEM 2,2.0,90
2022-10-12,1930,Groveland,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 6,6.0,60
2022-10-12,1238,Marcy,3 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 100.15 DISORDERLY COND 4,3.0,100
2022-10-12,1020,Marcy,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,60
2022-10-12,1010,Sing Sing,3 113.10 WEAPON 1,1.0,365
2022-10-12,1615,Sing Sing,3 113.10 WEAPON 114.10 SMUGGLING 115.10 SEARCH/FRISK 3,3.0,200
2022-10-12,2035,Sing Sing,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 100.13 FIGHTING 4,4.0,114
2022-10-12,900,Ulster,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 8,6.0,60
2022-10-12,1345,Upstate,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,45
2022-10-12,855,Washington,3 104.11 VIOLENT CONDUCT 4,1.0,14
2022-10-12,1435,Wende,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,95
2022-10-13,1240,Attica,3 101.22 STALKING 106.10 DIRECT ORDER 107.10 INTERFERENCE 6,6.0,68
2022-10-13,1315,Attica,3 118.22 UNHYGIENIC ACT 102.10 THREATS 2,2.0,90
2022-10-13,1305,Auburn,3 113.10 WEAPON 1,1.0,60
2022-10-13,815,Bare Hill,3 114.10 SMUGGLING 113.23 CONTRABAND 2,2.0,24
2022-10-13,1645,Cayuga,3 100.11 ASSAULT ON STAFF 102.10 THREATS 106.10 DIRECT ORDER 6,6.0,250
2022-10-13,1010,Clinton,3 102.10 THREATS 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,4.0,80
2022-10-13,1650,Clinton,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,90
2022-10-13,1650,Clinton,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,120
2022-10-13,1650,Clinton,3 113.10 WEAPON 100.13 FIGHTING 104.11 VIOLENT CONDUCT 6,6.0,730
2022-10-13,1920,Clinton,3 113.10 WEAPON 108.13 ESCAPE ITEMS 113.23 CONTRABAND 5,4.0,725
2022-10-13,1545,Clinton,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,119
2022-10-13,1545,Clinton,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,100
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - October 2022 (Dismissals Excluded, Only Guilty Rule Violations Included) As of October 31, 2022",,
Date,Time,Facility,TIER Guilty1 G1Label Guilty2 G2Label Guilty3 G3Label Total Infractions Total Guilty Infractions,,Original SHU Days
2022-10-13,1030,Elmira,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,29
2022-10-13,1030,Elmira,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,30
2022-10-13,950,Five Points,3 118.10 ARSON 102.10 THREATS 104.11 VIOLENT CONDUCT 5,5.0,100
2022-10-13,900,Franklin,3 102.10 THREATS 106.10 DIRECT ORDER 109.12 MOVEMENT VIO 3,3.0,50
2022-10-13,1830,Franklin,3 102.10 THREATS 106.10 DIRECT ORDER 109.12 MOVEMENT VIO 3,3.0,58
2022-10-13,1140,Gouverneur,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,60
2022-10-13,850,Green Haven,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 13,8.0,45
2022-10-13,1522,Greene,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 105.13 GANGS 6,6.0,90
2022-10-13,1522,Greene,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 105.13 GANGS 6,6.0,90
2022-10-13,1815,Groveland,3 113.10 WEAPON 109.12 MOVEMENT VIO 109.10 OUT OF PLACE 4,4.0,262
2022-10-13,1145,Mid-State,3 100.10 ASSAULT ON INCAR INDIV 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 6,6.0,730
2022-10-13,1430,Mid-State,3 102.10 THREATS 106.10 DIRECT ORDER 107.10 INTERFERENCE 5,4.0,14
2022-10-13,722,Mohawk,3 114.10 SMUGGLING 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 6,6.0,44
2022-10-13,1520,Riverview,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,60
2022-10-13,754,Sing Sing,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 2,2.0,150
2022-10-13,1240,Sing Sing,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,4.0,30
2022-10-13,2120,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,70
2022-10-13,2120,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,60
2022-10-13,1235,Upstate,3 113.10 WEAPON 114.10 SMUGGLING 113.23 CONTRABAND 3,3.0,180
2022-10-13,1240,Washington,3 113.10 WEAPON 105.13 GANGS 113.23 CONTRABAND 5,4.0,90
2022-10-13,1305,Washington,3 113.10 WEAPON 113.23 CONTRABAND 113.11 ALTERED ITEM 3,3.0,64
2022-10-13,1905,Wende,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,60
2022-10-13,835,Wende,3 113.10 WEAPON 100.13 FIGHTING 104.11 VIOLENT CONDUCT 8,6.0,194
2022-10-13,1515,Wyoming,3 113.10 WEAPON 113.11 ALTERED ITEM 2,2.0,60
2022-10-14,705,Attica,3 113.10 WEAPON 100.13 FIGHTING 104.11 VIOLENT CONDUCT 5,5.0,135
2022-10-14,235,Attica,3 106.10 DIRECT ORDER 101.20 LEWD CONDUCT 3,2.0,20
2022-10-14,705,Attica,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,90
2022-10-14,1720,Bare Hill,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 3,3.0,65
2022-10-14,746,Bare Hill,3 102.10 THREATS 106.10 DIRECT ORDER 104.13 CREATE DISTURB 3,3.0,20
2022-10-14,1720,Bare Hill,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 3,3.0,120
2022-10-14,1055,Cape Vincent,3 114.10 SMUGGLING 113.23 CONTRABAND 2,2.0,90
2022-10-14,815,Elmira,3 118.22 UNHYGIENIC ACT 2,1.0,60
2022-10-14,1815,Fishkill,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 4,3.0,120
2022-10-14,1530,Five Points,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,2.0,7
2022-10-14,945,Five Points,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 109.15 REFUSE DBL CELLING 5,5.0,90
2022-10-14,1650,Five Points,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 104.13 CREATE DISTURB 3,3.0,30
2022-10-14,1020,Gouverneur,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,90
2022-10-14,1015,Gouverneur,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,60
2022-10-14,1255,Great Meadow,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,4.0,90
2022-10-14,2045,Greene,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 102.10 THREATS 5,5.0,330
2022-10-14,1447,Greene,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 4,3.0,90
2022-10-14,2105,Greene,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 102.10 THREATS 6,6.0,300
2022-10-14,1447,Greene,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,30
2022-10-14,1447,Greene,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,30
2022-10-14,1300,Greene,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 3,3.0,30
2022-10-14,740,Groveland,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 5,5.0,90
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - October 2022 (Dismissals Excluded, Only Guilty Rule Violations Included) As of October 31, 2022",,
Date,Time,Facility,TIER Guilty1 G1Label Guilty2 G2Label Guilty3 G3Label Total Infractions Total Guilty Infractions,,Original SHU Days
2022-10-14,720,Groveland,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 4,4.0,5
2022-10-14,835,Marcy,3 102.10 THREATS 104.13 CREATE DISTURB 3,2.0,120
2022-10-14,810,Marcy,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 3,2.0,79
2022-10-14,1015,Orleans,3 105.13 GANGS 1,1.0,30
2022-10-14,2141,Riverview,3 105.13 GANGS 1,1.0,30
2022-10-14,2300,Riverview,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 5,5.0,230
2022-10-14,2140,Riverview,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,30
2022-10-14,2141,Riverview,3 105.13 GANGS 1,1.0,30
2022-10-14,2142,Riverview,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 2,2.0,200
2022-10-14,2140,Riverview,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,30
2022-10-14,2141,Riverview,3 105.13 GANGS 1,1.0,30
2022-10-14,1230,Shawangunk,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 3,3.0,15
2022-10-14,812,Sullivan,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 3,3.0,365
